X,year,month,day,hour,season,PM2.5,O3,TEMP,PRES
45394,2015,5,5,9,1,137,63,18.9,1001
45395,2015,5,5,10,1,96,71,20.8,1000.8
45396,2015,5,5,11,1,74,86,21.8,1000.8
45397,2015,5,5,12,1,72,96,23.3,1000.3
45398,2015,5,5,13,1,63,113,25,999.9
45399,2015,5,5,14,1,54,155,25.8,999.4
45400,2015,5,5,15,1,54,118,26.8,998.8
45401,2015,5,5,16,1,29,131,27.5,998.5
45402,2015,5,5,17,1,18,125,26.7,998.9
45403,2015,5,5,18,1,16,119,25.6,999.3
45404,2015,5,5,19,1,16,109,24.5,1000.1
45405,2015,5,5,20,1,12,88,22.8,1001.5
45406,2015,5,5,21,1,31,55,21.6,1002.6
45407,2015,5,5,22,1,17,60,20.6,1003.5
45408,2015,5,5,23,1,14,75,20.2,1004.4
45409,2015,5,6,0,1,10,80,19,1005
45410,2015,5,6,1,1,9,86,18.6,1005.6
45411,2015,5,6,2,1,8,86,16.3,1006.1
45412,2015,5,6,3,1,22,90,16.1,1006.6
45413,2015,5,6,4,1,15,89,15.3,1007.2
45414,2015,5,6,5,1,18,77,14.1,1007.5
45415,2015,5,6,6,1,16,72,13.7,1007.7
45416,2015,5,6,7,1,14,63,15.4,1007.9
45417,2015,5,6,8,1,13,65,17.2,1008.1
45418,2015,5,6,9,1,10,76,18.5,1008.3
45419,2015,5,6,10,1,12,97,19.5,1008.5
45420,2015,5,6,11,1,10,98,19.9,1008.1
45421,2015,5,6,12,1,8,99,21,1007.9
45422,2015,5,6,13,1,16,113,20.9,1007.1
45423,2015,5,6,14,1,16,120,21,1007.1
45424,2015,5,6,15,1,17,119,21.1,1006.7
45425,2015,5,6,16,1,20,113,21,1006.4
45426,2015,5,6,17,1,34,91,19.7,1006.9
45427,2015,5,6,18,1,36,85,19.2,1006.2
45428,2015,5,6,19,1,29,76,18.3,1006.1
45429,2015,5,6,20,1,28,62,17.6,1007.2
45430,2015,5,6,21,1,30,48,17,1008.3
45431,2015,5,6,22,1,34,47,16.4,1008.3
45432,2015,5,6,23,1,35,36,16.3,1008.2
45433,2015,5,7,0,1,37,45,16.4,1007.8
45434,2015,5,7,1,1,38,55,14.6,1007.1
45435,2015,5,7,2,1,41,46,14.7,1006.9
45436,2015,5,7,3,1,36,73,13.7,1006.8
45437,2015,5,7,4,1,25,NA,12.4,1006.8
45438,2015,5,7,5,1,29,77,10.4,1006.6
45439,2015,5,7,6,1,31,64,10.1,1007
45440,2015,5,7,7,1,33,46,14,1007.6
45441,2015,5,7,8,1,40,40,15.4,1008
45442,2015,5,7,9,1,45,46,17,1007.8
45443,2015,5,7,10,1,50,56,18.9,1007.6
45444,2015,5,7,11,1,47,74,21,1007.2
45445,2015,5,7,12,1,47,85,22.4,1006.5
45446,2015,5,7,13,1,41,100,23.4,1005.7
45447,2015,5,7,14,1,45,113,23.9,1005.3
45448,2015,5,7,15,1,50,139,24.1,1004.9
45449,2015,5,7,16,1,46,156,23.8,1004.4
45450,2015,5,7,17,1,40,146,23.3,1004.8
45451,2015,5,7,18,1,41,135,22.6,1005.2
45452,2015,5,7,19,1,46,138,21.9,1005.6
45453,2015,5,7,20,1,49,136,21.7,1006.6
45454,2015,5,7,21,1,56,120,20.8,1007.2
45455,2015,5,7,22,1,56,106,19.9,1007.6
45456,2015,5,7,23,1,18,82,18.5,1007.7
45457,2015,5,8,0,1,11,79,15.9,1007.3
45458,2015,5,8,1,1,13,54,14.8,1006.4
45459,2015,5,8,2,1,15,44,14.4,1006.2
45460,2015,5,8,3,1,16,56,13.2,1006
45461,2015,5,8,4,1,15,56,13.2,1005.4
45462,2015,5,8,5,1,17,31,12.1,1004.8
45463,2015,5,8,6,1,21,18,12.3,1004.5
45464,2015,5,8,7,1,22,27,14.9,1004.7
45465,2015,5,8,8,1,32,21,16.5,1005.1
45466,2015,5,8,9,1,32,32,17.4,1005.4
45467,2015,5,8,10,1,55,51,18.8,1005.8
45468,2015,5,8,11,1,71,79,20.6,1005.3
45469,2015,5,8,12,1,71,104,20.8,1004.5
45470,2015,5,8,13,1,65,115,21.8,1003.9
45471,2015,5,8,14,1,55,122,22.3,1003.2
45472,2015,5,8,15,1,32,129,23,1002.8
45473,2015,5,8,16,1,33,132,23.7,1002.6
45474,2015,5,8,17,1,29,128,23.3,1003.2
45475,2015,5,8,18,1,54,134,21.3,1004.2
45476,2015,5,8,19,1,89,128,20.1,1005.7
45477,2015,5,8,20,1,80,100,19.2,1007.1
45478,2015,5,8,21,1,76,92,18.4,1008.6
45479,2015,5,8,22,1,94,74,17.2,1009.7
45480,2015,5,8,23,1,111,72,15.7,1010.7
45481,2015,5,9,0,1,86,67,14.8,1011.5
45482,2015,5,9,1,1,70,49,13.8,1012.3
45483,2015,5,9,2,1,56,43,13.5,1012.8
45484,2015,5,9,3,1,46,45,13.3,1013
45485,2015,5,9,4,1,37,NA,12.9,1013.1
45486,2015,5,9,5,1,32,52,12.6,1012.8
45487,2015,5,9,6,1,37,44,12.6,1013.1
45488,2015,5,9,7,1,152,34,12.8,1013.1
45489,2015,5,9,8,1,38,31,13.1,1013.6
45490,2015,5,9,9,1,36,34,13.3,1013.8
45491,2015,5,9,10,1,37,36,13.8,1014.2
45492,2015,5,9,11,1,36,46,14.1,1014.3
45493,2015,5,9,12,1,31,51,13.9,1014.4
45494,2015,5,9,13,1,23,68,12.1,1014.4
45495,2015,5,9,14,1,40,70,12.8,1014
45496,2015,5,9,15,1,51,64,12.9,1014
45497,2015,5,9,16,1,33,55,12.9,1013.7
45498,2015,5,9,17,1,27,68,13.2,1013.3
45499,2015,5,9,18,1,22,73,13.2,1013.3
45500,2015,5,9,19,1,26,64,12.6,1012.9
45501,2015,5,9,20,1,29,49,11.9,1013.3
45502,2015,5,9,21,1,27,43,11.6,1013.8
45503,2015,5,9,22,1,34,44,12.1,1013.7
45504,2015,5,9,23,1,35,36,12.1,1013.7
45505,2015,5,10,0,1,35,24,11.9,1013.2
45506,2015,5,10,1,1,37,16,12.4,1012.7
45507,2015,5,10,2,1,33,35,12.2,1012.7
45508,2015,5,10,3,1,32,41,12.1,1012.2
45509,2015,5,10,4,1,31,42,12.2,1012.1
45510,2015,5,10,5,1,35,23,11.9,1011.4
45511,2015,5,10,6,1,45,3,12,1011.8
45512,2015,5,10,7,1,53,4,12.1,1012
45513,2015,5,10,8,1,50,11,12,1012.2
45514,2015,5,10,9,1,41,35,11.6,1012.5
45515,2015,5,10,10,1,42,52,9,1012.2
45516,2015,5,10,11,1,39,44,8.2,1012.1
45517,2015,5,10,12,1,43,31,8.6,1011.8
45518,2015,5,10,13,1,41,24,8.6,1011.4
45519,2015,5,10,14,1,43,33,8.9,1011.7
45520,2015,5,10,15,1,42,28,8.9,1011
45521,2015,5,10,16,1,38,37,8.8,1009.7
45522,2015,5,10,17,1,30,42,9,1010
45523,2015,5,10,18,1,34,40,8.8,1009.6
45524,2015,5,10,19,1,31,35,9,1009.7
45525,2015,5,10,20,1,39,27,9.1,1009.9
45526,2015,5,10,21,1,35,22,9.2,1010.2
45527,2015,5,10,22,1,37,24,9.7,1011
45528,2015,5,10,23,1,35,21,9.8,1010.2
45529,2015,5,11,0,1,42,18,9.9,1009.4
45530,2015,5,11,1,1,43,10,9.3,1009.2
45531,2015,5,11,2,1,41,6,9.2,1008.4
45532,2015,5,11,3,1,33,2,9.7,1008
45533,2015,5,11,4,1,42,NA,9.7,1008
45534,2015,5,11,5,1,33,16,9.1,1007.2
45535,2015,5,11,6,1,35,12,9.3,1006.9
45536,2015,5,11,7,1,33,12,10.2,1007
45537,2015,5,11,8,1,37,18,10.8,1006.3
45538,2015,5,11,9,1,41,22,12,1005.7
45539,2015,5,11,10,1,38,29,13.1,1005.5
45540,2015,5,11,11,1,36,44,15.2,1004.4
45541,2015,5,11,12,1,28,68,17,1002.7
45542,2015,5,11,13,1,25,87,18.1,1001.6
45543,2015,5,11,14,1,21,100,17.9,1000.8
45544,2015,5,11,15,1,8,110,18.5,999.3
45545,2015,5,11,16,1,11,104,17.9,998.6
45546,2015,5,11,17,1,9,103,17.5,998.4
45547,2015,5,11,18,1,8,100,17.6,998
45548,2015,5,11,19,1,9,85,16.3,998.1
45549,2015,5,11,20,1,14,76,15.9,998
45550,2015,5,11,21,1,11,69,15.2,997.9
45551,2015,5,11,22,1,10,61,15.5,997.1
45552,2015,5,11,23,1,14,37,14.7,996.4
45553,2015,5,12,0,1,10,72,14.9,995.7
45554,2015,5,12,1,1,3,105,14.9,994.8
45555,2015,5,12,2,1,6,100,14.3,993.9
45556,2015,5,12,3,1,3,84,13.6,993.1
45557,2015,5,12,4,1,6,86,12.8,992.5
45558,2015,5,12,5,1,8,66,10.9,991.8
45559,2015,5,12,6,1,12,53,11.4,992.1
45560,2015,5,12,7,1,11,40,12.5,992.3
45561,2015,5,12,8,1,13,53,15.7,992.6
45562,2015,5,12,9,1,13,109,18.1,992.7
45563,2015,5,12,10,1,8,114,18.9,992.5
45564,2015,5,12,11,1,7,118,20.9,992
45565,2015,5,12,12,1,16,115,22.5,991.3
45566,2015,5,12,13,1,16,124,23.1,990.3
45567,2015,5,12,14,1,15,118,24.3,989.6
45568,2015,5,12,15,1,26,110,24.6,988.6
45569,2015,5,12,16,1,NA,NA,26.7,987.9
45570,2015,5,12,17,1,NA,88,27.4,987.8
45571,2015,5,12,18,1,24,89,26.6,987.8
45572,2015,5,12,19,1,33,40,24.2,988.1
45573,2015,5,12,20,1,46,NA,20.1,988.5
45574,2015,5,12,21,1,69,7,17.3,989.1
45575,2015,5,12,22,1,91,7,15.3,989.3
45576,2015,5,12,23,1,83,6,14.2,989.6
45577,2015,5,13,0,1,78,4,13.1,989.8
45578,2015,5,13,1,1,89,2,12.5,990.1
45579,2015,5,13,2,1,75,2,12.1,989.9
45580,2015,5,13,3,1,70,2,11.6,989.9
45581,2015,5,13,4,1,58,2,10.9,990
45582,2015,5,13,5,1,50,2,10.6,990.4
45583,2015,5,13,6,1,31,9,12.8,990.4
45584,2015,5,13,7,1,29,19,16.1,990.8
45585,2015,5,13,8,1,33,35,18.1,990.8
45586,2015,5,13,9,1,38,36,21,990.7
45587,2015,5,13,10,1,33,60,22.6,990.7
45588,2015,5,13,11,1,35,74,23.8,990.4
45589,2015,5,13,12,1,40,84,25.2,989.6
45590,2015,5,13,13,1,52,116,27.7,989
45591,2015,5,13,14,1,74,140,28.2,988.6
45592,2015,5,13,15,1,91,185,30,987.8
45593,2015,5,13,16,1,82,213,30.9,987.7
45594,2015,5,13,17,1,74,220,30.2,987.5
45595,2015,5,13,18,1,72,218,29.7,988.8
45596,2015,5,13,19,1,136,200,26,989.9
45597,2015,5,13,20,1,146,NA,24,991.7
45598,2015,5,13,21,1,88,92,27.7,992.8
45599,2015,5,13,22,1,42,101,26.7,994.9
45600,2015,5,13,23,1,94,79,24.3,996.3
45601,2015,5,14,0,1,68,75,22.6,997.5
45602,2015,5,14,1,1,51,74,21.3,998
45603,2015,5,14,2,1,33,85,21,998.4
45604,2015,5,14,3,1,11,96,20.3,999.1
45605,2015,5,14,4,1,17,70,19.7,999.6
45606,2015,5,14,5,1,13,77,19.5,1000.6
45607,2015,5,14,6,1,8,77,18.9,1001.8
45608,2015,5,14,7,1,13,72,19.8,1002.7
45609,2015,5,14,8,1,8,78,21,1003.9
45610,2015,5,14,9,1,6,91,21.2,1004.5
45611,2015,5,14,10,1,7,90,21.8,1004.9
45612,2015,5,14,11,1,9,106,22.2,1005.1
45613,2015,5,14,12,1,7,113,23,1005
45614,2015,5,14,13,1,11,117,23.8,1004
45615,2015,5,14,14,1,10,120,25,1003.1
45616,2015,5,14,15,1,13,130,25,1002.7
45617,2015,5,14,16,1,18,127,25.4,1002.2
45618,2015,5,14,17,1,14,125,25.1,1002.2
45619,2015,5,14,18,1,18,112,25.4,1002.5
45620,2015,5,14,19,1,20,81,24.1,1003
45621,2015,5,14,20,1,27,37,20.6,1004
45622,2015,5,14,21,1,38,54,20.6,1005.2
45623,2015,5,14,22,1,31,40,21.7,1006.9
45624,2015,5,14,23,1,33,36,21.1,1007.3
45625,2015,5,15,0,1,19,64,20.9,1007.9
45626,2015,5,15,1,1,15,51,19.4,1007.5
45627,2015,5,15,2,1,20,32,19.5,1008.2
45628,2015,5,15,3,1,15,46,18.9,1008.9
45629,2015,5,15,4,1,14,NA,19.2,1009.4
45630,2015,5,15,5,1,9,64,19.5,1010.2
45631,2015,5,15,6,1,12,74,19.1,1011.2
45632,2015,5,15,7,1,17,63,18,1012.6
45633,2015,5,15,8,1,19,65,18.3,1013.5
45634,2015,5,15,9,1,22,76,19.1,1013.7
45635,2015,5,15,10,1,19,86,21.3,1013.5
45636,2015,5,15,11,1,24,93,22.1,1012.8
45637,2015,5,15,12,1,21,100,23,1011.9
45638,2015,5,15,13,1,22,113,23.8,1010.9
45639,2015,5,15,14,1,30,121,24.3,1010.1
45640,2015,5,15,15,1,29,138,24.6,1009.2
45641,2015,5,15,16,1,30,140,24.4,1008.6
45642,2015,5,15,17,1,27,136,24.1,1008.1
45643,2015,5,15,18,1,20,114,23.7,1007.9
45644,2015,5,15,19,1,18,105,22.9,1008.2
45645,2015,5,15,20,1,24,106,22.1,1008.5
45646,2015,5,15,21,1,35,120,21.4,1009.1
45647,2015,5,15,22,1,50,129,21,1009.1
45648,2015,5,15,23,1,56,109,20,1009.3
45649,2015,5,16,0,1,60,65,18.8,1009.4
45650,2015,5,16,1,1,66,33,15.6,1009.1
45651,2015,5,16,2,1,57,37,13.7,1008.8
45652,2015,5,16,3,1,44,2,12.8,1008.7
45653,2015,5,16,4,1,40,2,11.3,1008.5
45654,2015,5,16,5,1,43,2,10.2,1008.8
45655,2015,5,16,6,1,53,5,12.9,1008.9
45656,2015,5,16,7,1,46,19,16.5,1009.1
45657,2015,5,16,8,1,54,47,18.8,1009.1
45658,2015,5,16,9,1,39,50,21.7,1008.5
45659,2015,5,16,10,1,31,64,24.3,1007.9
45660,2015,5,16,11,1,22,85,25.7,1006.9
45661,2015,5,16,12,1,27,110,27.4,1005.7
45662,2015,5,16,13,1,32,143,28.2,1004.5
45663,2015,5,16,14,1,22,154,28.6,1003.5
45664,2015,5,16,15,1,24,170,28.4,1002.1
45665,2015,5,16,16,1,56,214,28.3,1001.3
45666,2015,5,16,17,1,51,207,27.9,1000.9
45667,2015,5,16,18,1,51,194,27.4,1000.6
45668,2015,5,16,19,1,57,182,26.3,1000.5
45669,2015,5,16,20,1,71,201,25.1,1000.6
45670,2015,5,16,21,1,72,183,24.7,1000.9
45671,2015,5,16,22,1,70,169,24.2,1000.6
45672,2015,5,16,23,1,67,149,23.7,1000.1
45673,2015,5,17,0,1,72,135,22.8,999.7
45674,2015,5,17,1,1,76,125,22.6,999.1
45675,2015,5,17,2,1,81,128,21.8,998.5
45676,2015,5,17,3,1,91,129,20.9,997.8
45677,2015,5,17,4,1,102,NA,19.9,997.4
45678,2015,5,17,5,1,116,103,19.3,997
45679,2015,5,17,6,1,124,91,19.1,997
45680,2015,5,17,7,1,126,76,19.9,996.9
45681,2015,5,17,8,1,126,71,20.4,996.6
45682,2015,5,17,9,1,127,81,21.8,996.1
45683,2015,5,17,10,1,124,105,23.2,995.4
45684,2015,5,17,11,1,124,129,24.6,994.6
45685,2015,5,17,12,1,142,173,26,993.7
45686,2015,5,17,13,1,139,212,26,993.2
45687,2015,5,17,14,1,140,204,25.7,992.5
45688,2015,5,17,15,1,146,157,26.4,991.4
45689,2015,5,17,16,1,150,110,25,990.8
45690,2015,5,17,17,1,146,145,24.8,990.5
45691,2015,5,17,18,1,146,154,24.7,992
45692,2015,5,17,19,1,146,114,23.2,991.3
45693,2015,5,17,20,1,155,120,22.6,991.7
45694,2015,5,17,21,1,165,88,22.8,993.5
45695,2015,5,17,22,1,187,75,21.9,994.1
45696,2015,5,17,23,1,192,79,21.2,993.5
45697,2015,5,18,0,1,171,62,21,993.6
45698,2015,5,18,1,1,160,38,20.7,993.8
45699,2015,5,18,2,1,170,26,20.2,994.1
45700,2015,5,18,3,1,176,7,19.4,994.6
45701,2015,5,18,4,1,163,2,19.8,995
45702,2015,5,18,5,1,146,2,20.1,996
45703,2015,5,18,6,1,106,18,20.6,996.8
45704,2015,5,18,7,1,61,56,22.2,998.5
45705,2015,5,18,8,1,33,90,22.5,999.1
45706,2015,5,18,9,1,25,100,22.2,999.2
45707,2015,5,18,10,1,46,100,23.4,999.1
45708,2015,5,18,11,1,28,106,24.2,999.2
45709,2015,5,18,12,1,27,115,25.4,998.7
45710,2015,5,18,13,1,13,122,25.9,998
45711,2015,5,18,14,1,8,122,26.6,997.8
45712,2015,5,18,15,1,15,122,26.9,997.5
45713,2015,5,18,16,1,15,119,27,997.1
45714,2015,5,18,17,1,12,118,26.7,996.9
45715,2015,5,18,18,1,15,112,26.7,996.6
45716,2015,5,18,19,1,9,99,25.7,997
45717,2015,5,18,20,1,10,89,24.6,997.9
45718,2015,5,18,21,1,15,61,23,999.3
45719,2015,5,18,22,1,16,53,22.8,1000
45720,2015,5,18,23,1,30,64,22.2,1000.6
45721,2015,5,19,0,1,28,56,21.5,1001.4
45722,2015,5,19,1,1,28,49,21.4,1001.3
45723,2015,5,19,2,1,23,65,21.4,1001.2
45724,2015,5,19,3,1,10,81,20.9,1001.3
45725,2015,5,19,4,1,10,NA,19.3,1001.3
45726,2015,5,19,5,1,4,85,20,1001.5
45727,2015,5,19,6,1,6,85,20.4,1002.3
45728,2015,5,19,7,1,10,80,20.9,1002.5
45729,2015,5,19,8,1,8,88,21.3,1003
45730,2015,5,19,9,1,9,91,22.1,1002.9
45731,2015,5,19,10,1,6,93,23.1,1002.8
45732,2015,5,19,11,1,10,96,23.9,1003.1
45733,2015,5,19,12,1,53,99,24.7,1003.2
45734,2015,5,19,13,1,37,101,25.5,1002.8
45735,2015,5,19,14,1,10,103,25.6,1003
45736,2015,5,19,15,1,15,104,25.1,1003.4
45737,2015,5,19,16,1,NA,102,24.5,1004
45738,2015,5,19,17,1,8,101,24.6,1004.4
45739,2015,5,19,18,1,5,100,24.2,1004.9
45740,2015,5,19,19,1,7,95,23.6,1005.3
45741,2015,5,19,20,1,11,85,22.8,1006.2
45742,2015,5,19,21,1,10,77,20.6,1007.2
45743,2015,5,19,22,1,12,76,21.4,1008.2
45744,2015,5,19,23,1,11,67,21.3,1008.8
45745,2015,5,20,0,1,50,55,21.2,1009.5
45746,2015,5,20,1,1,18,44,20.9,1009.8
45747,2015,5,20,2,1,9,64,20.5,1010.1
45748,2015,5,20,3,1,43,74,19.9,1010.6
45749,2015,5,20,4,1,9,76,19.4,1011.2
45750,2015,5,20,5,1,15,74,18.9,1011.7
45751,2015,5,20,6,1,10,59,19.4,1012.3
45752,2015,5,20,7,1,10,55,20.4,1012.9
45753,2015,5,20,8,1,14,64,21.8,1013.6
45754,2015,5,20,9,1,11,76,23,1013.7
45755,2015,5,20,10,1,13,92,24.5,1013.7
45756,2015,5,20,11,1,18,104,25.7,1012.7
45757,2015,5,20,12,1,17,114,26.4,1012
45758,2015,5,20,13,1,20,122,27.3,1011.5
45759,2015,5,20,14,1,14,127,28.2,1010.4
45760,2015,5,20,15,1,55,131,28.8,1009.5
45761,2015,5,20,16,1,55,131,29,1008.6
45762,2015,5,20,17,1,21,130,29,1008.1
45763,2015,5,20,18,1,16,130,27.6,1008.2
45764,2015,5,20,19,1,19,126,26.4,1008.6
45765,2015,5,20,20,1,21,120,25.4,1008.9
45766,2015,5,20,21,1,100,119,24.7,1009.4
45767,2015,5,20,22,1,109,108,24.2,1009.5
45768,2015,5,20,23,1,51,95,23.8,1009.3
45769,2015,5,21,0,1,25,78,23.2,1009.5
45770,2015,5,21,1,1,28,56,22.4,1009.4
45771,2015,5,21,2,1,21,62,21,1009.1
45772,2015,5,21,3,1,30,15,17.5,1009.2
45773,2015,5,21,4,1,43,NA,15.7,1009.2
45774,2015,5,21,5,1,37,2,15.1,1009.1
45775,2015,5,21,6,1,62,34,16.4,1009.2
45776,2015,5,21,7,1,64,36,19.1,1009.4
45777,2015,5,21,8,1,65,47,20.9,1009.7
45778,2015,5,21,9,1,60,46,22.2,1009.5
45779,2015,5,21,10,1,29,57,24,1009.2
45780,2015,5,21,11,1,30,68,25.9,1008.6
45781,2015,5,21,12,1,44,118,27.5,1007.9
45782,2015,5,21,13,1,30,157,27.8,1007.2
45783,2015,5,21,14,1,44,154,27.9,1006.1
45784,2015,5,21,15,1,45,161,28.1,1005.3
45785,2015,5,21,16,1,42,166,27.7,1004.7
45786,2015,5,21,17,1,36,155,27.1,1004.5
45787,2015,5,21,18,1,81,148,26.2,1004.4
45788,2015,5,21,19,1,48,145,24.9,1004.7
45789,2015,5,21,20,1,49,132,23.9,1005
45790,2015,5,21,21,1,27,122,23,1005.6
45791,2015,5,21,22,1,29,111,22.3,1006.1
45792,2015,5,21,23,1,34,105,21.5,1006.3
45793,2015,5,22,0,1,33,105,20.6,1006.2
45794,2015,5,22,1,1,36,92,20,1006.5
45795,2015,5,22,2,1,32,85,19.2,1006.3
45796,2015,5,22,3,1,38,67,18.4,1006.2
45797,2015,5,22,4,1,61,36,16.7,1006
45798,2015,5,22,5,1,44,44,15.7,1006.5
45799,2015,5,22,6,1,44,4,15.9,1006.5
45800,2015,5,22,7,1,50,11,19.1,1007.2
45801,2015,5,22,8,1,61,19,19.8,1007.3
45802,2015,5,22,9,1,77,54,20.7,1007.4
45803,2015,5,22,10,1,80,75,22.5,1007.1
45804,2015,5,22,11,1,90,76,24.3,1006.7
45805,2015,5,22,12,1,93,96,25.4,1006.1
45806,2015,5,22,13,1,107,121,27.2,1005
45807,2015,5,22,14,1,98,201,28.2,1003.9
45808,2015,5,22,15,1,89,236,29.5,1003.2
45809,2015,5,22,16,1,71,242,29.4,1002.4
45810,2015,5,22,17,1,48,224,29.1,1002.1
45811,2015,5,22,18,1,49,216,28.3,1002.2
45812,2015,5,22,19,1,60,214,27.3,1002.5
45813,2015,5,22,20,1,51,194,26.5,1003.2
45814,2015,5,22,21,1,51,162,24.7,1003.7
45815,2015,5,22,22,1,60,114,22.5,1003.8
45816,2015,5,22,23,1,66,119,19.7,1004
45817,2015,5,23,0,1,76,86,19.5,1004.3
45818,2015,5,23,1,1,90,59,19.7,1004.1
45819,2015,5,23,2,1,92,64,18.6,1004.2
45820,2015,5,23,3,1,89,44,18.1,1004.4
45821,2015,5,23,4,1,89,NA,16.5,1004.7
45822,2015,5,23,5,1,98,2,15.9,1004.8
45823,2015,5,23,6,1,129,10,17.4,1005.2
45824,2015,5,23,7,1,142,23,19.2,1005.5
45825,2015,5,23,8,1,142,66,20.7,1005.6
45826,2015,5,23,9,1,140,92,22.8,1005.4
45827,2015,5,23,10,1,121,140,24.5,1005.1
45828,2015,5,23,11,1,139,179,26.6,1004.7
45829,2015,5,23,12,1,140,230,28.4,1003.9
45830,2015,5,23,13,1,127,270,29.8,1003.1
45831,2015,5,23,14,1,96,287,30.6,1002.4
45832,2015,5,23,15,1,87,273,30.5,1002
45833,2015,5,23,16,1,80,269,30.1,1001.5
45834,2015,5,23,17,1,72,252,30.4,1001.5
45835,2015,5,23,18,1,73,260,29.3,1001.8
45836,2015,5,23,19,1,75,229,28.5,1002.5
45837,2015,5,23,20,1,83,196,27.3,1002.8
45838,2015,5,23,21,1,94,170,24.3,1003.7
45839,2015,5,23,22,1,95,111,22.9,1003.5
45840,2015,5,23,23,1,104,92,23.1,1003.5
45841,2015,5,24,0,1,120,65,21.4,1003.6
45842,2015,5,24,1,1,123,64,20.5,1003.5
45843,2015,5,24,2,1,126,37,20.1,1003.3
45844,2015,5,24,3,1,129,51,19.4,1003
45845,2015,5,24,4,1,130,26,18.7,1003
45846,2015,5,24,5,1,154,2,18,1003.3
45847,2015,5,24,6,1,163,4,18.2,1003.9
45848,2015,5,24,7,1,181,12,20.4,1004
45849,2015,5,24,8,1,193,32,22.1,1004
45850,2015,5,24,9,1,202,62,23.6,1004
45851,2015,5,24,10,1,198,98,25.4,1003.7
45852,2015,5,24,11,1,197,149,27.8,1003.1
45853,2015,5,24,12,1,163,231,29.6,1002.4
45854,2015,5,24,13,1,90,273,30.9,1001.5
45855,2015,5,24,14,1,80,270,31.6,1000.5
45856,2015,5,24,15,1,73,258,31.2,1000.3
45857,2015,5,24,16,1,71,263,31.7,1000
45858,2015,5,24,17,1,68,248,31.3,999.7
45859,2015,5,24,18,1,70,247,30.9,999.8
45860,2015,5,24,19,1,72,246,29.7,1000.4
45861,2015,5,24,20,1,79,217,28.7,1000.8
45862,2015,5,24,21,1,99,168,28.1,1001.3
45863,2015,5,24,22,1,84,152,28.1,1000.9
45864,2015,5,24,23,1,77,166,27.5,1000.5
45865,2015,5,25,0,1,85,126,27.3,1000.5
45866,2015,5,25,1,1,81,126,26.2,1000.5
45867,2015,5,25,2,1,81,120,24,1000.7
45868,2015,5,25,3,1,90,97,21.2,1000.8
45869,2015,5,25,4,1,91,NA,20.2,1001.1
45870,2015,5,25,5,1,89,67,19.7,1001.7
45871,2015,5,25,6,1,96,36,20.1,1002
45872,2015,5,25,7,1,106,7,23,1002.3
45873,2015,5,25,8,1,131,31,24.5,1003.1
45874,2015,5,25,9,1,145,51,25.4,1003.1
45875,2015,5,25,10,1,136,103,27.2,1003
45876,2015,5,25,11,1,129,127,29.3,1002.4
45877,2015,5,25,12,1,127,182,30.9,1001.8
45878,2015,5,25,13,1,98,275,31.9,1000.9
45879,2015,5,25,14,1,101,288,32.6,1000.5
45880,2015,5,25,15,1,100,292,32.8,1000
45881,2015,5,25,16,1,101,304,33,999.7
45882,2015,5,25,17,1,112,312,32.3,999.5
45883,2015,5,25,18,1,114,306,31.4,999.6
45884,2015,5,25,19,1,93,254,30.7,1000.2
45885,2015,5,25,20,1,76,210,29.9,1000.6
45886,2015,5,25,21,1,76,210,29.2,1001.1
45887,2015,5,25,22,1,75,177,28.8,1001.5
45888,2015,5,25,23,1,69,161,28.4,1001.8
45889,2015,5,26,0,1,70,135,27.3,1001.9
45890,2015,5,26,1,1,70,128,26.7,1001.9
45891,2015,5,26,2,1,70,128,26,1001.9
45892,2015,5,26,3,1,75,137,25.1,1002
45893,2015,5,26,4,1,79,115,24.1,1002.1
45894,2015,5,26,5,1,89,88,21.2,1002.5
45895,2015,5,26,6,1,96,72,21.8,1002.9
45896,2015,5,26,7,1,105,64,24,1003.1
45897,2015,5,26,8,1,105,64,25.2,1003.3
45898,2015,5,26,9,1,101,87,26.3,1003.2
45899,2015,5,26,10,1,102,109,28.3,1002.9
45900,2015,5,26,11,1,108,191,30.3,1002.2
45901,2015,5,26,12,1,130,260,31.1,1001.4
45902,2015,5,26,13,1,99,280,32.3,1000.8
45903,2015,5,26,14,1,104,290,33.2,1000
45904,2015,5,26,15,1,82,265,33.4,999.4
45905,2015,5,26,16,1,72,249,32.9,999.1
45906,2015,5,26,17,1,66,234,32.6,998.9
45907,2015,5,26,18,1,62,224,31.7,999.1
45908,2015,5,26,19,1,63,207,30.5,999.6
45909,2015,5,26,20,1,63,207,29.6,999.7
45910,2015,5,26,21,1,63,290,28.8,1000.7
45911,2015,5,26,22,1,63,158,27.8,1001
45912,2015,5,26,23,1,62,148,26.8,1001.5
45913,2015,5,27,0,1,71,146,26,1001.5
45914,2015,5,27,1,1,73,136,25.4,1001.2
45915,2015,5,27,2,1,79,119,24.6,1000.9
45916,2015,5,27,3,1,88,112,23.8,1000.8
45917,2015,5,27,4,1,93,NA,23.5,1000.7
45918,2015,5,27,5,1,100,90,22.5,1000.6
45919,2015,5,27,6,1,98,88,22.2,1001.3
45920,2015,5,27,7,1,109,93,23.5,1001.5
45921,2015,5,27,8,1,116,104,23.9,1002.1
45922,2015,5,27,9,1,133,118,25.2,1002.5
